areaCode,areaName,baljuCode,baljuGubun,cnt,dogubCode,dogubGubun,notiDate
33,충북,1,민간(법인),6,1,원도급,20210222
33,충북,2,민간(개인),2,1,원도급,20210222
33,충북,3,전체,23,1,원도급,20210222
33,충북,0,공공,9,2,하도급,20210222
33,충북,1,민간(법인),6,2,하도급,20210222
33,충북,2,민간(개인),12,2,하도급,20210222
33,충북,3,전체,27,2,하도급,20210222
34,충남,0,공공,14,1,원도급,20210222
34,충남,1,민간(법인),7,1,원도급,20210222
34,충남,2,민간(개인),6,1,원도급,20210222
34,충남,3,전체,27,1,원도급,20210222
34,충남,0,공공,17,2,하도급,20210222
34,충남,1,민간(법인),7,2,하도급,20210222
34,충남,2,민간(개인),4,2,하도급,20210222
34,충남,3,전체,28,2,하도급,20210222
35,전북,0,공공,20,1,원도급,20210222
35,전북,1,민간(법인),5,1,원도급,20210222
35,전북,2,민간(개인),4,1,원도급,20210222
35,전북,3,전체,29,1,원도급,20210222
35,전북,0,공공,12,2,하도급,20210222
35,전북,1,민간(법인),8,2,하도급,20210222
35,전북,2,민간(개인),3,2,하도급,20210222
35,전북,3,전체,23,2,하도급,20210222
36,전남,0,공공,21,1,원도급,20210222
36,전남,1,민간(법인),5,1,원도급,20210222
36,전남,2,민간(개인),12,1,원도급,20210222
36,전남,3,전체,38,1,원도급,20210222
36,전남,0,공공,15,2,하도급,20210222
36,전남,1,민간(법인),8,2,하도급,20210222
36,전남,2,민간(개인),2,2,하도급,20210222
36,전남,3,전체,25,2,하도급,20210222
37,경북,0,공공,33,1,원도급,20210222
37,경북,1,민간(법인),11,1,원도급,20210222
37,경북,2,민간(개인),6,1,원도급,20210222
37,경북,3,전체,50,1,원도급,20210222
37,경북,0,공공,25,2,하도급,20210222
37,경북,1,민간(법인),7,2,하도급,20210222
37,경북,2,민간(개인),0,2,하도급,20210222
37,경북,3,전체,32,2,하도급,20210222
38,경남,0,공공,16,1,원도급,20210222
38,경남,1,민간(법인),9,1,원도급,20210222
38,경남,2,민간(개인),11,1,원도급,20210222
38,경남,3,전체,36,1,원도급,20210222
38,경남,0,공공,18,2,하도급,20210222
38,경남,1,민간(법인),5,2,하도급,20210222
38,경남,2,민간(개인),3,2,하도급,20210222
38,경남,3,전체,26,2,하도급,20210222
39,제주,0,공공,5,1,원도급,20210222
39,제주,1,민간(법인),0,1,원도급,20210222
39,제주,2,민간(개인),4,1,원도급,20210222
39,제주,3,전체,9,1,원도급,20210222
39,제주,0,공공,7,2,하도급,20210222
39,제주,1,민간(법인),2,2,하도급,20210222
39,제주,2,민간(개인),1,2,하도급,20210222
39,제주,3,전체,10,2,하도급,20210222
00,전체,0,공공,268,1,원도급,20210223
00,전체,1,민간(법인),111,1,원도급,20210223
00,전체,2,민간(개인),97,1,원도급,20210223
00,전체,3,전체,476,1,원도급,20210223
00,전체,0,공공,154,2,하도급,20210223
00,전체,1,민간(법인),113,2,하도급,20210223
00,전체,2,민간(개인),87,2,하도급,20210223
00,전체,3,전체,354,2,하도급,20210223
11,서울,0,공공,15,1,원도급,20210223
11,서울,1,민간(법인),24,1,원도급,20210223
11,서울,2,민간(개인),6,1,원도급,20210223
11,서울,3,전체,45,1,원도급,20210223
11,서울,0,공공,17,2,하도급,20210223
11,서울,1,민간(법인),17,2,하도급,20210223
11,서울,2,민간(개인),15,2,하도급,20210223
11,서울,3,전체,49,2,하도급,20210223
21,부산,0,공공,13,1,원도급,20210223
21,부산,1,민간(법인),4,1,원도급,20210223
21,부산,2,민간(개인),6,1,원도급,20210223
21,부산,3,전체,23,1,원도급,20210223
21,부산,0,공공,9,2,하도급,20210223
21,부산,1,민간(법인),5,2,하도급,20210223
21,부산,2,민간(개인),3,2,하도급,20210223
21,부산,3,전체,17,2,하도급,20210223
22,대구,0,공공,5,1,원도급,20210223
22,대구,1,민간(법인),0,1,원도급,20210223
22,대구,2,민간(개인),6,1,원도급,20210223
22,대구,3,전체,11,1,원도급,20210223
22,대구,0,공공,3,2,하도급,20210223
22,대구,1,민간(법인),5,2,하도급,20210223
22,대구,2,민간(개인),1,2,하도급,20210223
22,대구,3,전체,9,2,하도급,20210223
23,인천,0,공공,18,1,원도급,20210223
23,인천,1,민간(법인),9,1,원도급,20210223
23,인천,2,민간(개인),5,1,원도급,20210223
23,인천,3,전체,32,1,원도급,20210223
23,인천,0,공공,7,2,하도급,20210223
23,인천,1,민간(법인),7,2,하도급,20210223
23,인천,2,민간(개인),3,2,하도급,20210223
23,인천,3,전체,17,2,하도급,20210223
24,광주,0,공공,4,1,원도급,20210223
24,광주,1,민간(법인),1,1,원도급,20210223
24,광주,2,민간(개인),3,1,원도급,20210223
24,광주,3,전체,8,1,원도급,20210223
24,광주,0,공공,3,2,하도급,20210223
24,광주,1,민간(법인),7,2,하도급,20210223
24,광주,2,민간(개인),4,2,하도급,20210223
24,광주,3,전체,14,2,하도급,20210223
25,대전,0,공공,5,1,원도급,20210223
25,대전,1,민간(법인),0,1,원도급,20210223
25,대전,2,민간(개인),0,1,원도급,20210223
25,대전,3,전체,5,1,원도급,20210223
25,대전,0,공공,3,2,하도급,20210223
25,대전,1,민간(법인),4,2,하도급,20210223
25,대전,2,민간(개인),4,2,하도급,20210223
25,대전,3,전체,11,2,하도급,20210223
26,울산,0,공공,3,1,원도급,20210223
26,울산,1,민간(법인),6,1,원도급,20210223
26,울산,2,민간(개인),0,1,원도급,20210223
26,울산,3,전체,9,1,원도급,20210223
26,울산,0,공공,3,2,하도급,20210223
26,울산,1,민간(법인),3,2,하도급,20210223
26,울산,2,민간(개인),1,2,하도급,20210223
26,울산,3,전체,7,2,하도급,20210223
29,세종,0,공공,3,1,원도급,20210223
29,세종,1,민간(법인),0,1,원도급,20210223
29,세종,2,민간(개인),0,1,원도급,20210223
29,세종,3,전체,3,1,원도급,20210223
29,세종,0,공공,0,2,하도급,20210223
29,세종,1,민간(법인),1,2,하도급,20210223
29,세종,2,민간(개인),0,2,하도급,20210223
29,세종,3,전체,1,2,하도급,20210223
31,경기,0,공공,42,1,원도급,20210223
31,경기,1,민간(법인),26,1,원도급,20210223
31,경기,2,민간(개인),36,1,원도급,20210223
31,경기,3,전체,104,1,원도급,20210223
31,경기,0,공공,23,2,하도급,20210223
31,경기,1,민간(법인),31,2,하도급,20210223
31,경기,2,민간(개인),31,2,하도급,20210223
31,경기,3,전체,85,2,하도급,20210223
32,강원,0,공공,19,1,원도급,20210223
32,강원,1,민간(법인),3,1,원도급,20210223
32,강원,2,민간(개인),5,1,원도급,20210223
32,강원,3,전체,27,1,원도급,20210223
32,강원,0,공공,14,2,하도급,20210223
32,강원,1,민간(법인),2,2,하도급,20210223
32,강원,2,민간(개인),2,2,하도급,20210223
32,강원,3,전체,18,2,하도급,20210223
33,충북,0,공공,14,1,원도급,20210223
33,충북,1,민간(법인),7,1,원도급,20210223
33,충북,2,민간(개인),1,1,원도급,20210223
33,충북,3,전체,22,1,원도급,20210223
33,충북,0,공공,8,2,하도급,20210223
33,충북,1,민간(법인),5,2,하도급,20210223
33,충북,2,민간(개인),4,2,하도급,20210223
33,충북,3,전체,17,2,하도급,20210223
34,충남,0,공공,12,1,원도급,20210223
34,충남,1,민간(법인),8,1,원도급,20210223
34,충남,2,민간(개인),6,1,원도급,20210223
34,충남,3,전체,26,1,원도급,20210223
34,충남,0,공공,10,2,하도급,20210223
34,충남,1,민간(법인),5,2,하도급,20210223
34,충남,2,민간(개인),3,2,하도급,20210223
34,충남,3,전체,18,2,하도급,20210223
35,전북,0,공공,18,1,원도급,20210223
35,전북,1,민간(법인),5,1,원도급,20210223
35,전북,2,민간(개인),4,1,원도급,20210223
35,전북,3,전체,27,1,원도급,20210223
35,전북,0,공공,10,2,하도급,20210223
35,전북,1,민간(법인),2,2,하도급,20210223
35,전북,2,민간(개인),3,2,하도급,20210223
35,전북,3,전체,15,2,하도급,20210223
36,전남,0,공공,31,1,원도급,20210223
36,전남,1,민간(법인),5,1,원도급,20210223
36,전남,2,민간(개인),5,1,원도급,20210223
36,전남,3,전체,41,1,원도급,20210223
36,전남,0,공공,13,2,하도급,20210223
36,전남,1,민간(법인),6,2,하도급,20210223
36,전남,2,민간(개인),2,2,하도급,20210223
36,전남,3,전체,21,2,하도급,20210223
37,경북,0,공공,35,1,원도급,20210223
37,경북,1,민간(법인),4,1,원도급,20210223
37,경북,2,민간(개인),1,1,원도급,20210223
37,경북,3,전체,40,1,원도급,20210223
37,경북,0,공공,15,2,하도급,20210223
37,경북,1,민간(법인),4,2,하도급,20210223
37,경북,2,민간(개인),7,2,하도급,20210223
37,경북,3,전체,26,2,하도급,20210223
38,경남,0,공공,23,1,원도급,20210223
38,경남,1,민간(법인),7,1,원도급,20210223
38,경남,2,민간(개인),5,1,원도급,20210223
38,경남,3,전체,35,1,원도급,20210223
38,경남,0,공공,15,2,하도급,20210223
38,경남,1,민간(법인),5,2,하도급,20210223
38,경남,2,민간(개인),1,2,하도급,20210223
38,경남,3,전체,21,2,하도급,20210223
39,제주,0,공공,8,1,원도급,20210223
39,제주,1,민간(법인),2,1,원도급,20210223
39,제주,2,민간(개인),8,1,원도급,20210223
39,제주,3,전체,18,1,원도급,20210223
39,제주,0,공공,1,2,하도급,20210223
39,제주,1,민간(법인),4,2,하도급,20210223
39,제주,2,민간(개인),3,2,하도급,20210223
39,제주,3,전체,8,2,하도급,20210223
00,전체,0,공공,224,1,원도급,20210224
00,전체,1,민간(법인),148,1,원도급,20210224
00,전체,2,민간(개인),103,1,원도급,20210224
00,전체,3,전체,475,1,원도급,20210224
00,전체,0,공공,170,2,하도급,20210224
00,전체,1,민간(법인),105,2,하도급,20210224
00,전체,2,민간(개인),97,2,하도급,20210224
00,전체,3,전체,372,2,하도급,20210224
11,서울,0,공공,19,1,원도급,20210224
11,서울,1,민간(법인),22,1,원도급,20210224
11,서울,2,민간(개인),16,1,원도급,20210224
11,서울,3,전체,57,1,원도급,20210224
11,서울,0,공공,16,2,하도급,20210224
11,서울,1,민간(법인),18,2,하도급,20210224
11,서울,2,민간(개인),15,2,하도급,20210224
11,서울,3,전체,49,2,하도급,20210224
21,부산,0,공공,7,1,원도급,20210224
21,부산,1,민간(법인),4,1,원도급,20210224
21,부산,2,민간(개인),6,1,원도급,20210224
21,부산,3,전체,17,1,원도급,20210224
21,부산,0,공공,5,2,하도급,20210224
21,부산,1,민간(법인),7,2,하도급,20210224
21,부산,2,민간(개인),2,2,하도급,20210224
21,부산,3,전체,14,2,하도급,20210224
22,대구,0,공공,8,1,원도급,20210224
22,대구,1,민간(법인),7,1,원도급,20210224
22,대구,2,민간(개인),6,1,원도급,20210224
22,대구,3,전체,21,1,원도급,20210224
22,대구,0,공공,1,2,하도급,20210224
22,대구,1,민간(법인),3,2,하도급,20210224
22,대구,2,민간(개인),0,2,하도급,20210224
22,대구,3,전체,4,2,하도급,20210224
23,인천,0,공공,11,1,원도급,20210224
23,인천,1,민간(법인),6,1,원도급,20210224
23,인천,2,민간(개인),3,1,원도급,20210224
23,인천,3,전체,20,1,원도급,20210224
23,인천,0,공공,5,2,하도급,20210224
23,인천,1,민간(법인),4,2,하도급,20210224
23,인천,2,민간(개인),5,2,하도급,20210224
23,인천,3,전체,14,2,하도급,20210224
24,광주,0,공공,3,1,원도급,20210224
24,광주,1,민간(법인),5,1,원도급,20210224
24,광주,2,민간(개인),1,1,원도급,20210224
24,광주,3,전체,9,1,원도급,20210224
24,광주,0,공공,1,2,하도급,20210224
24,광주,1,민간(법인),2,2,하도급,20210224
24,광주,2,민간(개인),3,2,하도급,20210224
24,광주,3,전체,6,2,하도급,20210224
25,대전,0,공공,4,1,원도급,20210224
25,대전,1,민간(법인),0,1,원도급,20210224
25,대전,2,민간(개인),3,1,원도급,20210224
25,대전,3,전체,7,1,원도급,20210224
25,대전,0,공공,2,2,하도급,20210224
25,대전,1,민간(법인),1,2,하도급,20210224
25,대전,2,민간(개인),1,2,하도급,20210224
25,대전,3,전체,4,2,하도급,20210224
26,울산,0,공공,1,1,원도급,20210224
26,울산,1,민간(법인),4,1,원도급,20210224
26,울산,2,민간(개인),3,1,원도급,20210224
26,울산,3,전체,8,1,원도급,20210224
26,울산,0,공공,3,2,하도급,20210224
26,울산,1,민간(법인),3,2,하도급,20210224
26,울산,2,민간(개인),0,2,하도급,20210224
26,울산,3,전체,6,2,하도급,20210224
29,세종,0,공공,3,1,원도급,20210224
29,세종,1,민간(법인),2,1,원도급,20210224
29,세종,2,민간(개인),0,1,원도급,20210224
29,세종,3,전체,5,1,원도급,20210224
29,세종,0,공공,3,2,하도급,20210224
29,세종,1,민간(법인),0,2,하도급,20210224
29,세종,2,민간(개인),0,2,하도급,20210224
29,세종,3,전체,3,2,하도급,20210224
31,경기,0,공공,29,1,원도급,20210224
31,경기,1,민간(법인),35,1,원도급,20210224
31,경기,2,민간(개인),24,1,원도급,20210224
31,경기,3,전체,88,1,원도급,20210224
31,경기,0,공공,38,2,하도급,20210224
31,경기,1,민간(법인),25,2,하도급,20210224
31,경기,2,민간(개인),36,2,하도급,20210224
31,경기,3,전체,99,2,하도급,20210224
32,강원,0,공공,17,1,원도급,20210224
32,강원,1,민간(법인),7,1,원도급,20210224
32,강원,2,민간(개인),6,1,원도급,20210224
32,강원,3,전체,30,1,원도급,20210224
32,강원,0,공공,5,2,하도급,20210224
32,강원,1,민간(법인),1,2,하도급,20210224
32,강원,2,민간(개인),5,2,하도급,20210224
32,강원,3,전체,11,2,하도급,20210224
33,충북,0,공공,13,1,원도급,20210224
33,충북,1,민간(법인),9,1,원도급,20210224
33,충북,2,민간(개인),4,1,원도급,20210224
33,충북,3,전체,26,1,원도급,20210224
33,충북,0,공공,19,2,하도급,20210224
33,충북,1,민간(법인),2,2,하도급,20210224
33,충북,2,민간(개인),1,2,하도급,20210224
33,충북,3,전체,22,2,하도급,20210224
34,충남,0,공공,13,1,원도급,20210224
34,충남,1,민간(법인),7,1,원도급,20210224
34,충남,2,민간(개인),3,1,원도급,20210224
34,충남,3,전체,23,1,원도급,20210224
34,충남,0,공공,10,2,하도급,20210224
34,충남,1,민간(법인),10,2,하도급,20210224
34,충남,2,민간(개인),1,2,하도급,20210224
34,충남,3,전체,21,2,하도급,20210224
35,전북,0,공공,15,1,원도급,20210224
35,전북,1,민간(법인),4,1,원도급,20210224
35,전북,2,민간(개인),4,1,원도급,20210224
35,전북,3,전체,23,1,원도급,20210224
35,전북,0,공공,5,2,하도급,20210224
35,전북,1,민간(법인),4,2,하도급,20210224
35,전북,2,민간(개인),3,2,하도급,20210224
35,전북,3,전체,12,2,하도급,20210224
36,전남,0,공공,24,1,원도급,20210224
36,전남,1,민간(법인),16,1,원도급,20210224
36,전남,2,민간(개인),9,1,원도급,20210224
36,전남,3,전체,49,1,원도급,20210224
36,전남,0,공공,13,2,하도급,20210224
36,전남,1,민간(법인),8,2,하도급,20210224
36,전남,2,민간(개인),8,2,하도급,20210224
36,전남,3,전체,29,2,하도급,20210224
37,경북,0,공공,26,1,원도급,20210224
37,경북,1,민간(법인),5,1,원도급,20210224
37,경북,2,민간(개인),4,1,원도급,20210224
37,경북,3,전체,35,1,원도급,20210224
37,경북,0,공공,19,2,하도급,20210224
37,경북,1,민간(법인),8,2,하도급,20210224
37,경북,2,민간(개인),6,2,하도급,20210224
37,경북,3,전체,33,2,하도급,20210224
38,경남,0,공공,25,1,원도급,20210224
38,경남,1,민간(법인),10,1,원도급,20210224
38,경남,2,민간(개인),5,1,원도급,20210224
38,경남,3,전체,40,1,원도급,20210224
38,경남,0,공공,20,2,하도급,20210224
38,경남,1,민간(법인),7,2,하도급,20210224
38,경남,2,민간(개인),5,2,하도급,20210224
38,경남,3,전체,32,2,하도급,20210224
39,제주,0,공공,6,1,원도급,20210224
39,제주,1,민간(법인),5,1,원도급,20210224
39,제주,2,민간(개인),6,1,원도급,20210224
39,제주,3,전체,17,1,원도급,20210224
39,제주,0,공공,5,2,하도급,20210224
39,제주,1,민간(법인),2,2,하도급,20210224
39,제주,2,민간(개인),6,2,하도급,20210224
39,제주,3,전체,13,2,하도급,20210224
00,전체,0,공공,199,1,원도급,20210225
00,전체,1,민간(법인),123,1,원도급,20210225
00,전체,2,민간(개인),77,1,원도급,20210225
00,전체,3,전체,399,1,원도급,20210225
00,전체,0,공공,169,2,하도급,20210225
00,전체,1,민간(법인),113,2,하도급,20210225
00,전체,2,민간(개인),83,2,하도급,20210225
00,전체,3,전체,365,2,하도급,20210225
11,서울,0,공공,12,1,원도급,20210225
11,서울,1,민간(법인),26,1,원도급,20210225
11,서울,2,민간(개인),10,1,원도급,20210225
11,서울,3,전체,48,1,원도급,20210225
11,서울,0,공공,23,2,하도급,20210225
11,서울,1,민간(법인),17,2,하도급,20210225
11,서울,2,민간(개인),14,2,하도급,20210225
11,서울,3,전체,54,2,하도급,20210225
21,부산,0,공공,10,1,원도급,20210225
21,부산,1,민간(법인),8,1,원도급,20210225
21,부산,2,민간(개인),2,1,원도급,20210225
21,부산,3,전체,20,1,원도급,20210225
21,부산,0,공공,10,2,하도급,20210225
21,부산,1,민간(법인),5,2,하도급,20210225
21,부산,2,민간(개인),1,2,하도급,20210225
21,부산,3,전체,16,2,하도급,20210225
22,대구,0,공공,9,1,원도급,20210225
22,대구,1,민간(법인),3,1,원도급,20210225
22,대구,2,민간(개인),2,1,원도급,20210225
22,대구,3,전체,14,1,원도급,20210225
22,대구,0,공공,4,2,하도급,20210225
22,대구,1,민간(법인),0,2,하도급,20210225
22,대구,2,민간(개인),2,2,하도급,20210225
22,대구,3,전체,6,2,하도급,20210225
23,인천,0,공공,11,1,원도급,20210225
23,인천,1,민간(법인),5,1,원도급,20210225
23,인천,2,민간(개인),1,1,원도급,20210225
23,인천,3,전체,17,1,원도급,20210225
23,인천,0,공공,6,2,하도급,20210225
23,인천,1,민간(법인),5,2,하도급,20210225
23,인천,2,민간(개인),4,2,하도급,20210225
23,인천,3,전체,15,2,하도급,20210225
24,광주,0,공공,6,1,원도급,20210225
24,광주,1,민간(법인),4,1,원도급,20210225
24,광주,2,민간(개인),1,1,원도급,20210225
24,광주,3,전체,11,1,원도급,20210225
24,광주,0,공공,2,2,하도급,20210225
24,광주,1,민간(법인),2,2,하도급,20210225
24,광주,2,민간(개인),3,2,하도급,20210225
24,광주,3,전체,7,2,하도급,20210225
25,대전,0,공공,0,1,원도급,20210225
25,대전,1,민간(법인),4,1,원도급,20210225
25,대전,2,민간(개인),5,1,원도급,20210225
25,대전,3,전체,9,1,원도급,20210225
25,대전,0,공공,5,2,하도급,20210225
25,대전,1,민간(법인),5,2,하도급,20210225
25,대전,2,민간(개인),2,2,하도급,20210225
25,대전,3,전체,12,2,하도급,20210225
26,울산,0,공공,2,1,원도급,20210225
26,울산,1,민간(법인),4,1,원도급,20210225
26,울산,2,민간(개인),0,1,원도급,20210225
26,울산,3,전체,6,1,원도급,20210225
26,울산,0,공공,0,2,하도급,20210225
26,울산,1,민간(법인),4,2,하도급,20210225
26,울산,2,민간(개인),0,2,하도급,20210225
26,울산,3,전체,4,2,하도급,20210225
29,세종,0,공공,0,1,원도급,20210225
29,세종,1,민간(법인),2,1,원도급,20210225
29,세종,2,민간(개인),0,1,원도급,20210225
29,세종,3,전체,2,1,원도급,20210225
29,세종,0,공공,0,2,하도급,20210225
29,세종,1,민간(법인),2,2,하도급,20210225
29,세종,2,민간(개인),0,2,하도급,20210225
29,세종,3,전체,2,2,하도급,20210225
31,경기,0,공공,34,1,원도급,20210225
31,경기,1,민간(법인),28,1,원도급,20210225
31,경기,2,민간(개인),31,1,원도급,20210225
31,경기,3,전체,93,1,원도급,20210225
31,경기,0,공공,25,2,하도급,20210225
31,경기,1,민간(법인),27,2,하도급,20210225
31,경기,2,민간(개인),29,2,하도급,20210225
31,경기,3,전체,81,2,하도급,20210225
32,강원,0,공공,9,1,원도급,20210225
32,강원,1,민간(법인),1,1,원도급,20210225
32,강원,2,민간(개인),2,1,원도급,20210225
32,강원,3,전체,12,1,원도급,20210225
32,강원,0,공공,15,2,하도급,20210225
32,강원,1,민간(법인),3,2,하도급,20210225
32,강원,2,민간(개인),9,2,하도급,20210225
32,강원,3,전체,27,2,하도급,20210225
33,충북,0,공공,9,1,원도급,20210225
33,충북,1,민간(법인),5,1,원도급,20210225
33,충북,2,민간(개인),7,1,원도급,20210225
33,충북,3,전체,21,1,원도급,20210225
33,충북,0,공공,9,2,하도급,20210225
33,충북,1,민간(법인),7,2,하도급,20210225
33,충북,2,민간(개인),0,2,하도급,20210225
33,충북,3,전체,16,2,하도급,20210225
34,충남,0,공공,10,1,원도급,20210225
34,충남,1,민간(법인),14,1,원도급,20210225
34,충남,2,민간(개인),2,1,원도급,20210225
34,충남,3,전체,26,1,원도급,20210225
34,충남,0,공공,9,2,하도급,20210225
34,충남,1,민간(법인),12,2,하도급,20210225
34,충남,2,민간(개인),6,2,하도급,20210225
34,충남,3,전체,27,2,하도급,20210225
35,전북,0,공공,15,1,원도급,20210225
35,전북,1,민간(법인),4,1,원도급,20210225
35,전북,2,민간(개인),2,1,원도급,20210225
35,전북,3,전체,21,1,원도급,20210225
35,전북,0,공공,13,2,하도급,20210225
35,전북,1,민간(법인),3,2,하도급,20210225
35,전북,2,민간(개인),3,2,하도급,20210225
35,전북,3,전체,19,2,하도급,20210225
36,전남,0,공공,22,1,원도급,20210225
36,전남,1,민간(법인),3,1,원도급,20210225
36,전남,2,민간(개인),5,1,원도급,20210225
36,전남,3,전체,30,1,원도급,20210225
36,전남,0,공공,9,2,하도급,20210225
36,전남,1,민간(법인),5,2,하도급,20210225
36,전남,2,민간(개인),3,2,하도급,20210225
36,전남,3,전체,17,2,하도급,20210225
37,경북,0,공공,26,1,원도급,20210225
37,경북,1,민간(법인),5,1,원도급,20210225
37,경북,2,민간(개인),4,1,원도급,20210225
37,경북,3,전체,35,1,원도급,20210225
37,경북,0,공공,19,2,하도급,20210225
37,경북,1,민간(법인),5,2,하도급,20210225
37,경북,2,민간(개인),1,2,하도급,20210225
37,경북,3,전체,25,2,하도급,20210225
38,경남,0,공공,20,1,원도급,20210225
38,경남,1,민간(법인),6,1,원도급,20210225
38,경남,2,민간(개인),3,1,원도급,20210225
38,경남,3,전체,29,1,원도급,20210225
38,경남,0,공공,17,2,하도급,20210225
38,경남,1,민간(법인),7,2,하도급,20210225
38,경남,2,민간(개인),3,2,하도급,20210225
38,경남,3,전체,27,2,하도급,20210225
39,제주,0,공공,4,1,원도급,20210225
39,제주,1,민간(법인),1,1,원도급,20210225
39,제주,2,민간(개인),0,1,원도급,20210225
39,제주,3,전체,5,1,원도급,20210225
39,제주,0,공공,3,2,하도급,20210225
39,제주,1,민간(법인),4,2,하도급,20210225
39,제주,2,민간(개인),3,2,하도급,20210225
39,제주,3,전체,10,2,하도급,20210225
00,전체,0,공공,226,1,원도급,20210226
00,전체,1,민간(법인),125,1,원도급,20210226
00,전체,2,민간(개인),80,1,원도급,20210226
00,전체,3,전체,431,1,원도급,20210226
00,전체,0,공공,150,2,하도급,20210226
00,전체,1,민간(법인),102,2,하도급,20210226
00,전체,2,민간(개인),67,2,하도급,20210226
00,전체,3,전체,319,2,하도급,20210226
11,서울,0,공공,17,1,원도급,20210226
11,서울,1,민간(법인),30,1,원도급,20210226
11,서울,2,민간(개인),12,1,원도급,20210226
11,서울,3,전체,59,1,원도급,20210226
11,서울,0,공공,17,2,하도급,20210226
11,서울,1,민간(법인),17,2,하도급,20210226
11,서울,2,민간(개인),17,2,하도급,20210226
11,서울,3,전체,51,2,하도급,20210226
21,부산,0,공공,6,1,원도급,20210226
21,부산,1,민간(법인),6,1,원도급,20210226
21,부산,2,민간(개인),1,1,원도급,20210226
21,부산,3,전체,13,1,원도급,20210226
21,부산,0,공공,5,2,하도급,20210226
21,부산,1,민간(법인),11,2,하도급,20210226
21,부산,2,민간(개인),5,2,하도급,20210226
21,부산,3,전체,21,2,하도급,20210226
22,대구,0,공공,9,1,원도급,20210226
22,대구,1,민간(법인),4,1,원도급,20210226
22,대구,2,민간(개인),5,1,원도급,20210226
22,대구,3,전체,18,1,원도급,20210226
22,대구,0,공공,6,2,하도급,20210226
22,대구,1,민간(법인),4,2,하도급,20210226
22,대구,2,민간(개인),1,2,하도급,20210226
22,대구,3,전체,11,2,하도급,20210226
23,인천,0,공공,17,1,원도급,20210226
23,인천,1,민간(법인),9,1,원도급,20210226
23,인천,2,민간(개인),4,1,원도급,20210226
23,인천,3,전체,30,1,원도급,20210226
23,인천,0,공공,10,2,하도급,20210226
23,인천,1,민간(법인),4,2,하도급,20210226
23,인천,2,민간(개인),1,2,하도급,20210226
23,인천,3,전체,15,2,하도급,20210226
24,광주,0,공공,1,1,원도급,20210226
24,광주,1,민간(법인),5,1,원도급,20210226
24,광주,2,민간(개인),1,1,원도급,20210226
24,광주,3,전체,7,1,원도급,20210226
24,광주,0,공공,3,2,하도급,20210226
24,광주,1,민간(법인),2,2,하도급,20210226
24,광주,2,민간(개인),1,2,하도급,20210226
24,광주,3,전체,6,2,하도급,20210226
25,대전,0,공공,2,1,원도급,20210226
25,대전,1,민간(법인),1,1,원도급,20210226
25,대전,2,민간(개인),4,1,원도급,20210226
25,대전,3,전체,7,1,원도급,20210226
25,대전,0,공공,3,2,하도급,20210226
25,대전,1,민간(법인),0,2,하도급,20210226
25,대전,2,민간(개인),0,2,하도급,20210226
25,대전,3,전체,3,2,하도급,20210226
26,울산,0,공공,4,1,원도급,20210226
26,울산,1,민간(법인),0,1,원도급,20210226
26,울산,2,민간(개인),1,1,원도급,20210226
26,울산,3,전체,5,1,원도급,20210226
26,울산,0,공공,3,2,하도급,20210226
26,울산,1,민간(법인),0,2,하도급,20210226
26,울산,2,민간(개인),2,2,하도급,20210226
26,울산,3,전체,5,2,하도급,20210226
29,세종,0,공공,3,1,원도급,20210226
29,세종,1,민간(법인),1,1,원도급,20210226
29,세종,2,민간(개인),1,1,원도급,20210226
29,세종,3,전체,5,1,원도급,20210226
29,세종,0,공공,2,2,하도급,20210226
29,세종,1,민간(법인),2,2,하도급,20210226
29,세종,2,민간(개인),0,2,하도급,20210226
29,세종,3,전체,4,2,하도급,20210226
31,경기,0,공공,37,1,원도급,20210226
31,경기,1,민간(법인),29,1,원도급,20210226
31,경기,2,민간(개인),23,1,원도급,20210226
31,경기,3,전체,89,1,원도급,20210226
31,경기,0,공공,31,2,하도급,20210226
31,경기,1,민간(법인),22,2,하도급,20210226
31,경기,2,민간(개인),20,2,하도급,20210226
31,경기,3,전체,73,2,하도급,20210226
32,강원,0,공공,10,1,원도급,20210226
32,강원,1,민간(법인),3,1,원도급,20210226
32,강원,2,민간(개인),5,1,원도급,20210226
32,강원,3,전체,18,1,원도급,20210226
32,강원,0,공공,3,2,하도급,20210226
32,강원,1,민간(법인),7,2,하도급,20210226
32,강원,2,민간(개인),1,2,하도급,20210226
32,강원,3,전체,11,2,하도급,20210226
33,충북,0,공공,12,1,원도급,20210226
33,충북,1,민간(법인),5,1,원도급,20210226
33,충북,2,민간(개인),4,1,원도급,20210226
33,충북,3,전체,21,1,원도급,20210226
33,충북,0,공공,8,2,하도급,20210226
33,충북,1,민간(법인),3,2,하도급,20210226
33,충북,2,민간(개인),2,2,하도급,20210226
33,충북,3,전체,13,2,하도급,20210226
34,충남,0,공공,19,1,원도급,20210226
34,충남,1,민간(법인),10,1,원도급,20210226
34,충남,2,민간(개인),4,1,원도급,20210226
34,충남,3,전체,33,1,원도급,20210226
34,충남,0,공공,9,2,하도급,20210226
34,충남,1,민간(법인),10,2,하도급,20210226
34,충남,2,민간(개인),2,2,하도급,20210226
34,충남,3,전체,21,2,하도급,20210226
35,전북,0,공공,18,1,원도급,20210226
35,전북,1,민간(법인),5,1,원도급,20210226
